JARVIS-ID,Spg.number,Spg.Symbol,Composition,Spillage,SO_dir,SO_indir,NSO_di,NSO_indir,Dimesniolity ,mpid,Type,?1,?2,?3,?4,?5,?6,Indirgap QE(eV),Dirgap QE (eV),Dirgap WT (eV),Indirgap WT (eV),Dirgap WT-dense (eV)
JVASP-20251,227,Fd-3m,ErNi2,3.995,0.006,-0.774,0,-0.802,3D,,,,,,,,,,,,,
JVASP-20520,227,Fd-3m,ErNi2,3.995,0.006,-0.774,0,-0.802,3D,,,,,,,,,,,,,
JVASP-35987,216,F-43m,InBi,1.284,0,-0.774,0,-0.209,3D,,,,,,,,,,,,,
JVASP-18848,186,P6_3mc,DySu,0.569,0.02,-0.773,0,-0.809,3D,,,,,,,,,,,,,
JVASP-51427,225,Fm-3m,Y2In,0.174,0.004,-0.773,0,-0.767,3D,,,,,,,,,,,,,
JVASP-18342,225,Fm-3m,PrBi,1.294,0.062,-0.771,0,-1.121,3D,,,,,,,,,,,,,
JVASP-37095,194,P6_3/mmc,AgN,0.288,0.018,-0.77,0,-0.836,3D,,,,,,,,,,,,,
JVASP-44,129,P4/nmm,FeSe,0.774,0.008,-0.768,0,-0.547,2D,,,,,,,,,,,,,
JVASP-41938,225,Fm-3m,ScSbRh2,0.762,0,-0.768,0,-0.794,3D,,,,,,,,,,,,,
JVASP-39432,225,Fm-3m,HoErTl2,0.472,0,-0.767,0,-0.9,3D,,,,,,,,,,,,,
JVASP-17831,186,P6_3mc,NdCuSn,0.309,0.015,-0.766,0.017,-0.774,3D,,,,,,,,,,,,,
JVASP-38526,225,Fm-3m,LiTmRh2,0.05,0.48,-0.766,0.509,-0.81,3D,,,,,,,,,,,,,
JVASP-14977,191,P6/mmm,BaPd5,1.696,0.001,-0.764,0,-0.736,3D,,,,,,,,,,,,,
JVASP-18945,225,Fm-3m,SmP,0.824,0.019,-0.764,0,-0.81,3D,,,,,,,,,,,,,
JVASP-38882,225,Fm-3m,HoSbPd2,0.659,0,-0.764,0,-0.799,3D,,,,,,,,,,,,,
JVASP-52262,64,Cmce,LiAg2F4,0.077,0.017,-0.762,0,-0.82,3D,,,,,,,,,,,,,
JVASP-18934,227,Fd-3m,HoNi2,1.531,0.008,-0.761,0,-0.788,3D,,,,,,,,,,,,,
JVASP-41977,225,Fm-3m,AlVOs2,0.187,0.052,-0.761,0.009,-0.7,3D,,,,,,,,,,,,,
JVASP-12288,187,P-6m2,Yb(As2Rh3)2,0.167,0,-0.761,0,-0.787,3D,,,,,,,,,,,,,
JVASP-9314,162,P-31m,Ba(SbO2)4,0.021,0.024,-0.761,0,-0.797,3D,,,,,,,,,,,,,
JVASP-15089,139,I4/mmm,Yb(FeSi)2,0.439,0.006,-0.758,0,-0.645,3D,,,,,,,,,,,,,
JVASP-16209,140,I4/mcm,Hf2Ge,0.13,0.067,-0.758,0.036,-0.862,3D,,,,,,,,,,,,,
JVASP-58259,205,Pa3,Te2Ir,1.077,0.002,-0.757,0,-0.8,3D,,,,,,,,,,,,,
JVASP-16841,140,I4/mcm,Zr2Al,0.017,0,-0.757,0,-0.769,3D,,,,,,,,,,,,,
JVASP-15837,194,P6_3/mmc,Hf2S,0.514,0.007,-0.756,0,-0.878,3D,,,,,,,,,,,,,
JVASP-41855,225,Fm-3m,Ac2CdSn,0.239,0,-0.756,0,-0.861,3D,,,,,,,,,,,,,
JVASP-16272,225,Fm-3m,PrAs,1.094,0.026,-0.753,0,-0.758,3D,,,,,,,,,,,,,
JVASP-54354,193,P6_3/mcm,Hf5CuPb3,1.034,0,-0.752,0,-0.793,3D,,,,,,,,,,,,,
JVASP-41379,225,Fm-3m,LiScPd2,0.918,0.025,-0.751,0,-0.848,3D,,,,,,,,,,,,,
JVASP-22236,187,P-6m2,Ca(As2Rh3)2,0.155,0.002,-0.75,0,-0.785,3D,,,,,,,,,,,,,
JVASP-37962,221,Pm-3m,Ag3Rh,0.672,0.003,-0.748,0,-0.754,3D,,,,,,,,,,,,,
JVASP-36287,221,Pm-3m,LuSb,0.811,0.094,-0.747,0,-0.923,3D,,,,,,,,,,,,,
JVASP-21946,221,Pm-3m,KAgF3,0.055,0,-0.747,0,-0.75,3D,,,,,,,,,,,,,
JVASP-12008,14,P2_1/c,Zn2AsO4,1.621,0,-0.746,0,-0.757,2D,,,,,,,,,,,,,
JVASP-16797,87,I4/m,TiAu4,0.756,0.127,-0.746,0.028,-0.78,3D,,,,,,,,,,,,,
JVASP-14883,227,Fd-3m,ZrV2,0.448,0.003,-0.745,0,-0.687,3D,,,,,,,,,,,,,
JVASP-41614,225,Fm-3m,YSbPd2,0.836,0,-0.744,0,-0.771,3D,,,,,,,,,,,,,
JVASP-20979,204,Im3,Pr(Sb3Os)4,1.043,0,-0.742,0,-0.681,3D,,,,,,,,,,,,,
JVASP-37435,225,Fm-3m,YHoZn2,1.597,0.003,-0.741,0,-0.803,3D,,,,,,,,,,,,,
JVASP-51203,216,F-43m,ReRuBr,0.562,0.001,-0.741,0,-0.923,3D,,,,,,,,,,,,,
JVASP-37429,225,Fm-3m,YErZn2,0.451,0,-0.741,0,-0.77,3D,,,,,,,,,,,,,
JVASP-59245,2,P-1,Sr5(BiO4)3,0.094,0,-0.741,0.511,0.353,3D,,,,,,,,,,,,,
JVASP-35031,129,P4/nmm,PrFeSi,0.21,0.003,-0.74,0,-0.755,3D,,,,,,,,,,,,,
JVASP-33856,194,P6_3/mmc,YMg3,0.066,0.003,-0.74,0,-0.759,1D,,,,,,,,,,,,,
JVASP-40644,225,Fm-3m,SmInRh2,1.37,0.005,-0.739,0,-0.848,3D,,,,,,,,,,,,,
JVASP-36799,10,P2/m,PbAuO2,0.242,0.087,-0.738,0.134,-0.718,3D,,,,,,,,,,,,,
JVASP-17198,186,P6_3mc,ScCuSn,0.028,0.009,-0.738,0.014,-0.728,3D,,,,,,,,,,,,,
JVASP-27060,193,P6_3/mcm,Hf5Sn4,0.701,0.005,-0.737,0,-0.789,3D,,,,,,,,,,,,,
JVASP-9239,123,P4/mmm,Sr2YTi2TlO7,0.112,0.023,-0.736,0.033,-0.776,3D,,,,,,,,,,,,,
JVASP-37771,225,Fm-3m,HoTmZn2,1.615,0,-0.735,0,-0.757,3D,,,,,,,,,,,,,
JVASP-18847,186,P6_3mc,TbSu,0.53,0.015,-0.735,0,-0.773,3D,,,,,,,,,,,,,
JVASP-8045,225,Fm-3m,TiNi2Sn,0.018,0.022,-0.735,0.012,-0.727,3D,,,,,,,,,,,,,
JVASP-19800,223,Pm-3n,V3Pd,0.708,0,-0.734,0,-0.748,3D,,,,,,,,,,,,,
JVASP-39356,225,Fm-3m,LiLa2Al,1.578,0.002,-0.733,0,-0.782,3D,,,,,,,,,,,,,
JVASP-20897,204,Im3,Nd(Sb3Os)4,1.072,0,-0.733,0,-0.674,3D,,,,,,,,,,,,,
JVASP-40908,225,Fm-3m,Ho2CdIn,0.48,0,-0.733,0,-0.295,3D,,,,,,,,,,,,,
JVASP-36331,221,Pm-3m,NdN,0.404,0.069,-0.733,0,-0.724,3D,,,,,,,,,,,,,
JVASP-12449,225,Fm-3m,Co9Se8,0.048,0,-0.733,0,-0.537,3D,,,,,,,,,,,,,
JVASP-40619,225,Fm-3m,ScGaCo2,0.028,0.016,-0.733,0,-0.738,3D,,,,,,,,,,,,,
JVASP-17796,129,P4/nmm,NdFeSi,0.297,0.007,-0.73,0,-0.771,3D,,,,,,,,,,,,,
JVASP-40498,225,Fm-3m,Sc2CuAu,0.706,0.093,-0.729,0,-0.737,3D,,,,,,,,,,,,,
JVASP-16419,189,P-62m,Lu6FeSb2,1.698,0.019,-0.728,0,-0.704,3D,,,,,,,,,,,,,
JVASP-16703,186,P6_3mc,DySbPd,1.259,0.005,-0.728,0,-0.564,3D,,,,,,,,,,,,,
JVASP-51338,216,F-43m,FePbW2,0.917,0.007,-0.728,0,-0.59,3D,,,,,,,,,,,,,
JVASP-14717,221,Pm-3m,SmRh,0.208,0.004,-0.727,0,-0.709,3D,,,,,,,,,,,,,
JVASP-38679,225,Fm-3m,HoTmCu2,2.166,0.009,-0.725,0,-0.776,3D,,,,,,,,,,,,,
JVASP-15028,227,Fd-3m,NdPt2,0.501,0,-0.725,0,-0.696,3D,,,,,,,,,,,,,
JVASP-15010,227,Fd-3m,YPt2,0.45,0,-0.725,0,-0.75,3D,,,,,,,,,,,,,
JVASP-15499,129,P4/nmm,ZrGeS,0.01,0.054,-0.724,0.045,-0.729,3D,,,,,,,,,,,,,
JVASP-17859,139,I4/mmm,Sr(AlPb)2,2.496,0.012,-0.723,0,-0.686,3D,mp-20872,,,,,,,,-0.744,0.119,0,-0.757,0.075
JVASP-51439,123,P4/mmm,Zr3Cd2,0.049,0.016,-0.722,0.007,-0.731,3D,,,,,,,,,,,,,
JVASP-14578,227,Fd-3m,PrOs2,3.149,0,-0.721,0,-0.746,3D,,,,,,,,,,,,,
JVASP-14635,227,Fd-3m,TbNi2,1.243,0,-0.721,0,-0.773,3D,,,,,,,,,,,,,
JVASP-14862,221,Pm-3m,CaPd,0.098,0.083,-0.721,0,-0.828,3D,,,,,,,,,,,,,
JVASP-41926,225,Fm-3m,LiAc2Ga,1.837,0,-0.719,0,-0.711,3D,,,,,,,,,,,,,
JVASP-42137,225,Fm-3m,PmInRh2,1.119,0.006,-0.719,0,-0.816,3D,,,,,,,,,,,,,
JVASP-42894,225,Fm-3m,Ti2AlTc,0.015,0.002,-0.719,0,-0.69,3D,,,,,,,,,,,,,
JVASP-35943,164,P-3m1,LiY(CuP)2,0.006,0.195,-0.719,0.197,-0.714,3D,,,,,,,,,,,,,
JVASP-35993,221,Pm-3m,HoN,1.118,0.064,-0.718,0,-0.721,3D,,,,,,,,,,,,,
JVASP-16879,187,P-6m2,ZrGaAu,0.626,0.258,-0.718,0.492,-0.72,3D,,,,,,,,,,,,,
JVASP-38221,221,Pm-3m,Rb3,0.003,0,-0.718,0,-0.726,3D,,,,,,,,,,,,,
JVASP-16762,181,P6_422,Al2W,1.147,0.003,-0.717,0.002,-0.606,3D,,,,,,,,,,,,,
JVASP-19785,223,Pm-3n,Zr3Hg,0.429,0.019,-0.717,0.006,-0.651,3D,,,,,,,,,,,,,
JVASP-37449,225,Fm-3m,YDyZn2,0.602,0.001,-0.716,0,-0.779,3D,,,,,,,,,,,,,
JVASP-52330,65,Cmmm,Sb3O7F,0.008,0.028,-0.715,0.019,-0.718,3D,,,,,,,,,,,,,
JVASP-40080,225,Fm-3m,TmSbPd2,0.643,0,-0.711,0,-0.736,3D,,,,,,,,,,,,,
JVASP-15449,186,P6_3mc,NdAgSn,0.424,0.034,-0.709,0.006,-0.724,3D,,,,,,,,,,,,,
JVASP-20096,191,P6/mmm,TiB2,0.004,0.01,-0.709,0,-0.722,3D,,,,,,,,,,,,,
JVASP-41834,225,Fm-3m,Sc2ZnPt,0.97,0.121,-0.708,0,-0.729,3D,,,,,,,,,,,,,
JVASP-35222,204,Im3,P3Pd,0.714,0,-0.707,0,-0.764,3D,,,,,,,,,,,,,
JVASP-15761,221,Pm-3m,La3TlC,0.959,0,-0.706,0,-0.585,3D,,,,,,,,,,,,,
JVASP-14786,140,I4/mcm,TiSb2,0.2,0,-0.704,0,-0.686,3D,,,,,,,,,,,,,
JVASP-51177,216,F-43m,KFeTc2,2.51,0.007,-0.703,0,-1.116,3D,,,,,,,,,,,,,
JVASP-12329,113,P-42_1m,Cu3Se2,0.409,0.018,-0.701,0,-0.837,3D,,,,,,,,,,,,,
JVASP-18389,225,Fm-3m,ZrH2,0.14,0,-0.701,0,-0.708,3D,,,,,,,,,,,,,
JVASP-38290,221,Pm-3m,RbSbO3,1.596,0.003,-0.7,0,-0.714,3D,,,,,,,,,,,,,
JVASP-16208,140,I4/mcm,Hf2Si,0.148,0.041,-0.7,0,-0.74,3D,,,,,,,,,,,,,
JVASP-37259,225,Fm-3m,SmLuZn2,2.005,0.001,-0.699,0,-0.707,3D,,,,,,,,,,,,,
JVASP-51126,225,Fm-3m,HgOsPb2,0.978,0.109,-0.698,0,-1.894,3D,,,,,,,,,,,,,
JVASP-36398,187,P-6m2,AgN,0.688,0.032,-0.698,0,-0.739,3D,,,,,,,,,,,,,
JVASP-56734,186,P6_3mc,YSu,0.595,0.006,-0.698,0,-0.741,3D,,,,,,,,,,,,,
JVASP-8110,12,C2/m,Tb2Fe2Si2C,0.372,0.054,-0.698,0.036,-0.705,3D,,,,,,,,,,,,,
JVASP-18048,223,Pm-3n,V3Sn,0.194,0,-0.695,0,-0.689,3D,,,,,,,,,,,,,
JVASP-39086,194,P6_3/mmc,Si3W,2.147,0.034,-0.694,0.01,-0.703,3D,,,,,,,,,,,,,
JVASP-36023,216,F-43m,TcB,0.766,0,-0.694,0,-0.744,3D,,,,,,,,,,,,,
JVASP-41791,225,Fm-3m,Pm2LiAl,0.064,0,-0.694,0,-0.697,3D,,,,,,,,,,,,,
JVASP-15523,194,P6_3/mmc,Zr2SbP,0.71,0.022,-0.693,0,-0.743,3D,,,,,,,,,,,,,
JVASP-35515,139,I4/mmm,2Ti2As2O,0.425,0.01,-0.693,0.003,-0.68,3D,,,,,,,,,,,,,
JVASP-25384,223,Pm-3n,Rb,0.007,0.002,-0.693,0,-0.684,3D,,,,,,,,,,,,,
JVASP-51474,225,Fm-3m,YHf2Pb,1.081,0,-0.692,0.046,-0.382,3D,,,,,,,,,,,,,
JVASP-58360,166,R-3m,HfNi3,0.941,0.126,-0.692,0,-0.741,3D,,,,,,,,,,,,,
JVASP-17167,221,Pm-3m,YN,0.491,0.026,-0.692,0,-0.702,3D,,,,,,,,,,,,,
JVASP-18850,186,P6_3mc,PrAgSn,0.435,0.031,-0.692,0.008,-0.697,3D,,,,,,,,,,,,,
JVASP-51128,225,Fm-3m,ScHgW2,0.962,0,-0.69,0,-0.779,3D,,,,,,,,,,,,,
JVASP-36366,221,Pm-3m,PrN,0.325,0.06,-0.69,0,-0.736,3D,,,,,,,,,,,,,
JVASP-36599,221,Pm-3m,TiHgO3,0.187,0,-0.69,0,-0.711,3D,,,,,,,,,,,,,
JVASP-37574,194,P6_3/mmc,Tm3Mg,0.627,0.006,-0.689,0,-0.705,3D,,,,,,,,,,,,,
JVASP-38893,225,Fm-3m,MgSc2In,0.006,0,-0.688,0,-0.201,3D,,,,,,,,,,,,,
JVASP-36040,221,Pm-3m,ErN,1.011,0.085,-0.685,0,-0.743,3D,,,,,,,,,,,,,
JVASP-41427,225,Fm-3m,TmNbOs2,0.342,0.001,-0.683,0,-0.78,3D,,,,,,,,,,,,,
JVASP-46,129,P4/nmm,FeSe,0.335,0.004,-0.683,0,-0.639,2D,,,,,,,,,,,,,
JVASP-35754,187,P-6m2,NbInSe2,0.025,0.039,-0.683,0.027,-0.699,2D,,,,,,,,,,,,,
JVASP-21699,62,Pnma,Yb2Pb,1.302,0.097,-0.682,0.072,-0.698,3D,,,,,,,,,,,,,
JVASP-38650,225,Fm-3m,Tm3,0.224,0.003,-0.682,0,-0.711,3D,,,,,,,,,,,,,
JVASP-36523,221,Pm-3m,HfZn,0.219,0.001,-0.681,0,-0.842,3D,mp-1014219,,,,,,,,-0.421,0.264,0,-0.621,0.112
JVASP-42089,221,Pm-3m,Pa3Sb,1.463,0,-0.679,0,-0.707,3D,,,,,,,,,,,,,
JVASP-51121,216,F-43m,IrPb,2.25,0.059,-0.678,0.063,-1.478,3D,,,,,,,,,,,,,
JVASP-41658,225,Fm-3m,LiNd2Ga,2.179,0.001,-0.678,0,-0.731,3D,,,,,,,,,,,,,
JVASP-13736,194,P6_3/mmc,SrSbAu,0.648,0.144,-0.678,0.017,-0.811,3D,,,,,,,,,,,,,
JVASP-16662,194,P6_3/mmc,SrSbAu,0.648,0.144,-0.678,0.017,-0.811,3D,,,,,,,,,,,,,
JVASP-39323,225,Fm-3m,PmBiRh2,0.254,0.007,-0.678,0,-0.801,3D,,,,,,,,,,,,,
JVASP-21594,100,P4bm,BaNdCuBO5,0.15,0.182,-0.678,0,-0.895,3D,,,,,,,,,,,,,
JVASP-41400,225,Fm-3m,Lu2TcAg,0.427,0.001,-0.675,0,-0.699,3D,,,,,,,,,,,,,
JVASP-37009,221,Pm-3m,ThC,1.001,0.087,-0.674,0,-1.119,3D,,,,,,,,,,,,,
JVASP-40014,225,Fm-3m,LuTaOs2,0.489,0.005,-0.674,0,-0.782,3D,,,,,,,,,,,,,
JVASP-14814,229,Im-3m,Yb,0.147,0,-0.674,0,-0.882,3D,,,,,,,,,,,,,
JVASP-25324,229,Im-3m,Yb,0.147,0,-0.674,0,-0.881,3D,,,,,,,,,,,,,
JVASP-40093,225,Fm-3m,HfSnRh2,0.685,0,-0.673,0,-0.735,3D,,,,,,,,,,,,,
JVASP-53579,148,R-3,Hg(Mo3S4)2,0.457,0.003,-0.673,0,-0.731,3D,,,,,,,,,,,,,
JVASP-40954,221,Pm-3m,HgPd3,0.412,0.011,-0.673,0,-0.596,3D,,,,,,,,,,,,,
JVASP-37795,225,Fm-3m,PmDyIn2,0.059,0.005,-0.669,0,-0.665,3D,,,,,,,,,,,,,
JVASP-21889,127,P4/mbm,Sr3Hg2,2.83,0.017,-0.668,0.004,-0.679,3D,,,,,,,,,,,,,
JVASP-36797,53,Pm,CuPdO2,0.456,0.112,-0.668,0,-0.785,3D,,,,,,,,,,,,,
JVASP-21896,62,Pnma,HfSiRh,0.343,0.004,-0.668,0,-0.721,3D,,,,,,,,,,,,,
JVASP-37299,225,Fm-3m,SmYIn2,0.038,0.001,-0.668,0,-0.652,3D,,,,,,,,,,,,,
JVASP-56093,216,F-43m,LiInSn,0.657,0,-0.667,0,-0.488,3D,,,,,,,,,,,,,
JVASP-41696,225,Fm-3m,Ti2AlRe,0.108,0.015,-0.667,0,-0.677,3D,,,,,,,,,,,,,
JVASP-41862,225,Fm-3m,LiAsRh2,0.475,0.068,-0.665,0,-0.639,3D,,,,,,,,,,,,,
JVASP-18327,194,P6_3/mmc,YbCuBi,2.345,0.046,-0.662,0.006,-0.491,3D,,,,,,,,,,,,,
JVASP-26224,227,Fd-3m,3In2Au,2.147,0,-0.662,0,-0.599,3D,,,,,,,,,,,,,
JVASP-39235,225,Fm-3m,LuScZn2,0.058,0.001,-0.661,0,-0.693,3D,,,,,,,,,,,,,
JVASP-39025,139,I4/mmm,TbNiB4,0.151,0.009,-0.66,0,-0.668,3D,,,,,,,,,,,,,
JVASP-38457,225,Fm-3m,NdHoIn2,0.062,0,-0.66,0,-0.659,3D,,,,,,,,,,,,,
JVASP-35759,139,I4/mmm,TiPd2,0.041,0.015,-0.66,0.002,-0.657,3D,,,,,,,,,,,,,
JVASP-15072,225,Fm-3m,NdP,0.792,0.043,-0.659,0,-0.701,3D,,,,,,,,,,,,,
JVASP-16532,191,P6/mmm,ThGa2,0.171,0.001,-0.659,0,-0.699,3D,,,,,,,,,,,,,
JVASP-38657,225,Fm-3m,PrBiPd2,2.094,0,-0.658,0,-0.751,3D,,,,,,,,,,,,,
JVASP-22857,194,P6_3/mmc,Er3Ni7B2,0.457,0,-0.658,0,-0.747,3D,,,,,,,,,,,,,
JVASP-36354,225,Fm-3m,PaN,0.375,0.058,-0.658,0,-0.675,3D,,,,,,,,,,,,,
JVASP-18707,225,Fm-3m,VGaNi2,0.02,0.023,-0.658,0.037,-0.619,3D,,,,,,,,,,,,,
JVASP-9645,166,R-3m,Al(SnO2)2,0.012,0.323,-0.658,0.334,-0.651,3D,,,,,,,,,,,,,
JVASP-51188,225,Fm-3m,NbRu2Cl,0.373,0,-0.657,0,-0.699,3D,,,,,,,,,,,,,
JVASP-37432,225,Fm-3m,YErIn2,0.179,0,-0.657,0,-0.667,3D,,,,,,,,,,,,,
JVASP-23502,62,Pnma,ZrFeP,0.699,0.003,-0.656,0,-0.655,3D,,,,,,,,,,,,,
JVASP-18925,216,F-43m,Be5Pd,0.199,0.307,-0.656,0.345,-0.644,3D,,,,,,,,,,,,,
JVASP-54925,191,P6/mmm,ZnI2,2.32,0.017,-0.655,0.001,-0.83,3D,,,,,,,,,,,,,
JVASP-19625,123,P4/mmm,NdSb,0.465,0.035,-0.654,0,-0.686,3D,,,,,,,,,,,,,
JVASP-36823,12,C2/m,PbAuO2,0.299,0.342,-0.654,0.407,-0.676,3D,,,,,,,,,,,,,
JVASP-58163,162,P-31m,BaCa(AgO2)4,0.29,0.032,-0.653,0,-0.713,3D,,,,,,,,,,,,,
JVASP-38607,225,Fm-3m,LiLu2Ga,0.21,0,-0.651,0,-0.729,3D,,,,,,,,,,,,,
JVASP-54938,129,P4/nmm,ThBi2,2.266,0.04,-0.65,0,-1.127,3D,,,,,,,,,,,,,
JVASP-17368,189,P-62m,Hf3(SiCu2)2,0.65,0.018,-0.648,0.007,-0.618,3D,,,,,,,,,,,,,
JVASP-34756,124,P4/mcc,TaTe4,0.378,0,-0.648,0,-0.799,3D,,,,,,,,,,,,,
JVASP-51320,216,F-43m,BPd2Br,0.036,0.014,-0.648,0.036,-0.596,3D,,,,,,,,,,,,,
JVASP-27011,227,Fd-3m,Ta3Al2CoC,1.965,0.004,-0.647,0,-0.661,3D,,,,,,,,,,,,,
JVASP-15063,221,Pm-3m,USi3,1.194,0.003,-0.647,0,-0.975,3D,,,,,,,,,,,,,
JVASP-40792,216,F-43m,TaGaPt,0.988,0.049,-0.647,0,-0.705,3D,,,,,,,,,,,,,
JVASP-15989,129,P4/nmm,HfGeS,0.086,0.1,-0.647,0.009,-0.662,3D,,,,,,,,,,,,,
JVASP-25448,189,P-62m,Sn5(BIr3)2,0.666,0,-0.646,0.021,-0.817,3D,,,,,,,,,,,,,
JVASP-37266,225,Fm-3m,SmHoIn2,0.055,0.004,-0.646,0,-0.662,3D,,,,,,,,,,,,,
JVASP-20203,194,P6_3/mmc,TiAs,0.177,0.003,-0.645,0,-0.669,3D,,,,,,,,,,,,,
JVASP-20461,194,P6_3/mmc,TiAs,0.177,0.003,-0.645,0,-0.669,3D,,,,,,,,,,,,,
JVASP-16637,227,Fd-3m,Li2Ca,0.171,0.001,-0.645,0,-0.604,3D,,,,,,,,,,,,,
JVASP-36131,63,Cmcm,HfPd,0.129,0.005,-0.644,0.001,-0.668,3D,,,,,,,,,,,,,
JVASP-36632,221,Pm-3m,ZnGeO3,0.001,0.252,-0.644,0.259,-0.644,3D,,,,,,,,,,,,,
JVASP-42103,225,Fm-3m,PmBiPd2,0.261,0,-0.643,0,-0.746,3D,,,,,,,,,,,,,
JVASP-55193,194,P6_3/mmc,CaIn2,0.214,0.015,-0.643,0.023,-0.655,3D,,,,,,,,,,,,,
JVASP-35653,221,Pm-3m,GePbO3,0.019,0.779,-0.641,0.792,-0.624,3D,,,,,,,,,,,,,
JVASP-41446,225,Fm-3m,TmTaOs2,0.415,0.026,-0.64,0,-0.715,3D,,,,,,,,,,,,,
JVASP-9653,15,C2/c,Y(SnO2)2,0.02,0.005,-0.64,0,-0.604,3D,,,,,,,,,,,,,
JVASP-18138,129,P4/nmm,NbSiAs,1.039,0.013,-0.639,0,-0.669,3D,,,,,,,,,,,,,
JVASP-42023,225,Fm-3m,SmBiPd2,0.223,0,-0.639,0,-0.793,3D,,,,,,,,,,,,,
JVASP-17727,123,P4/mmm,LaAs,0.064,0.057,-0.639,0,-0.726,3D,,,,,,,,,,,,,
JVASP-13884,123,P4/mmm,LaAs,0.064,0.057,-0.638,0,-0.726,3D,,,,,,,,,,,,,
JVASP-20927,189,P-62m,Ta9(NiS3)2,1.592,0,-0.637,0,-0.445,3D,,,,,,,,,,,,,
JVASP-41568,225,Fm-3m,LuSbPd2,0.639,0,-0.637,0,-0.649,3D,,,,,,,,,,,,,
JVASP-25297,51,Pmma,Sr,0.104,0.001,-0.637,0.001,-0.65,3D,,,,,,,,,,,,,
JVASP-51130,225,Fm-3m,LiTaW2,1.054,0.082,-0.636,0,-0.878,3D,,,,,,,,,,,,,
JVASP-15927,139,I4/mmm,Ge2Mo,0.029,0.056,-0.636,0,-0.7,3D,mp-10201,,,,,,,,-0.513,0.131,0,-2.066,0.014
JVASP-23777,193,P6_3/mcm,Hf5Ga3,2.493,0.002,-0.635,0,-0.736,3D,,,,,,,,,,,,,
JVASP-22383,198,P2_13,BaPIr,1.523,0,-0.635,0,-0.532,3D,,,,,,,,,,,,,
JVASP-45,129,P4/nmm,FeSe,0.382,0.007,-0.635,0,-0.579,2D,,,,,,,,,,,,,
JVASP-15506,129,P4/nmm,TaSiAs,1.137,0.05,-0.634,0,-0.534,3D,,,,,,,,,,,,,
JVASP-40123,225,Fm-3m,ErTaOs2,0.501,0.014,-0.634,0,-0.682,3D,,,,,,,,,,,,,
JVASP-35907,123,P4/mmm,BaTi2As2O,0.425,0.011,-0.634,0,-0.67,3D,,,,,,,,,,,,,
JVASP-40294,225,Fm-3m,ScInIr2,0.238,0.026,-0.633,0,-0.962,3D,,,,,,,,,,,,,
JVASP-40079,225,Fm-3m,Pm2SiHg,0.172,0,-0.633,0,-0.807,3D,,,,,,,,,,,,,
JVASP-15305,164,P-3m1,Yb(AlGe)2,0.641,0.028,-0.632,0.107,-0.535,3D,,,,,,,,,,,,,
JVASP-15356,186,P6_3mc,SmSu,0.565,0.022,-0.632,0,-0.679,3D,,,,,,,,,,,,,
JVASP-36031,216,F-43m,TlSb,1.197,0,-0.631,0,-0.344,3D,,,,,,,,,,,,,
JVASP-39311,221,Pm-3m,LuRhO3,1.174,0.196,-0.631,0.031,-0.496,3D,,,,,,,,,,,,,
JVASP-38189,225,Fm-3m,Rb3Tm,0.615,0.003,-0.629,0,-0.625,3D,,,,,,,,,,,,,
JVASP-37442,225,Fm-3m,YDyTl2,1.628,0.001,-0.628,0,-0.728,3D,,,,,,,,,,,,,
JVASP-17807,225,Fm-3m,Mg2Pb,1.294,0,-0.628,0.052,-0.166,3D,,,,,,,,,,,,,
JVASP-36244,187,P-6m2,PtN2,0.921,0.027,-0.628,0.016,-0.378,3D,,,,,,,,,,,,,
JVASP-20219,140,I4/mcm,Ta2Ni,0.618,0.054,-0.628,0.008,-0.686,3D,,,,,,,,,,,,,
JVASP-37476,225,Fm-3m,YDyCu2,1.828,0.011,-0.627,0,-0.687,3D,,,,,,,,,,,,,
JVASP-41654,225,Fm-3m,Ti2MnIr,0.428,0.012,-0.627,0,-0.68,3D,,,,,,,,,,,,,
JVASP-41117,225,Fm-3m,HfZnIr2,0.292,0.012,-0.627,0,-0.822,3D,,,,,,,,,,,,,
JVASP-18579,189,P-62m,Ho6FeBi2,2.964,0.004,-0.626,0,-0.584,3D,,,,,,,,,,,,,
JVASP-19698,227,Fd-3m,SmNi2,1.21,0,-0.626,0,-0.665,3D,,,,,,,,,,,,,
JVASP-42890,225,Fm-3m,Er2TlCd,0.533,0,-0.622,0,-0.31,3D,,,,,,,,,,,,,
JVASP-20266,227,Fd-3m,YbNi2,0.175,0.007,-0.622,0,-0.618,3D,,,,,,,,,,,,,
JVASP-20536,227,Fd-3m,YbNi2,0.175,0.007,-0.622,0,-0.618,3D,,,,,,,,,,,,,
JVASP-19816,227,Fd-3m,BaPt2,1.341,0,-0.621,0,-0.519,3D,,,,,,,,,,,,,
JVASP-25037,227,Fd-3m,Bi2Ir2O7,2.164,0.004,-0.62,0,-0.85,3D,,,,,,,,,,,,,
JVASP-53299,225,Fm-3m,UNi2Sn,1.344,0.012,-0.62,0,-0.685,3D,,,,,,,,,,,,,
JVASP-23794,62,Pnma,HfFeP,0.503,0.009,-0.62,0,-0.641,3D,,,,,,,,,,,,,
JVASP-21695,194,P6_3/mmc,HfPt3,0.913,0.066,-0.619,0,-0.8,3D,,,,,,,,,,,,,
JVASP-26894,229,Im-3m,Lu4Ge6Ru7,1.034,0.003,-0.618,0,-0.646,3D,,,,,,,,,,,,,
